id,name,image,description,category,sub_category,main_category,top_seller,price
3107,Litecraft Alma White Outdoor Wall Light with PIR Sensor,/images/products/litecraft-alma-white-outdoor-wall-light-with-pir-sensor.png,"Exterior wall lights offered in a stylish range with different finishes4000K Natural White. Integral LEDPIR Motion sensor for additional securityadd security or task lighting to your outside spaces. Adjustable wall lights offer practical task lighting to direct the light where you need it. Additionally featuring a PIR motion sensor, which triggers the light on as soon as it detects movement, making for a great security feature, and deterring unwanted intruders.",Security lights,outdoor_lights,lighting_electrical,0,22
3108,GoodHome Gambell Fixed Matt Dark grey Integrated LED PIR Motion sensor Outdoor Wall light,/images/products/goodhome-gambell-fixed-matt-dark-grey-integrated-led-pir-motion-sensor-outdoor-wall-light.png,The product must be securely fixed to the mounting surface using the screws and wall plugs supplied. This motion sensor wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area. Adapted waterproof IP rating for high weather resistance. Purpose-Situable for mounting on wall in outdoor areas.,Security lights,outdoor_lights,lighting_electrical,0,42
3109,"Extrastar 20W LED Solar Wall Lamp Floodlight PIR Sensor, 6500K",/images/products/goodhome-lucano-black-mains-powered-cool-white-outdoor-led-pir-motion-sensor-floodlight-1000lm.png,"Adjustable head (down 180°, left and right 60°)Wall-mounted. Solar security lights outdoor motion sensor have a powerful motion sensor. Mounting hardwarePIR Motion sensor. Solar Poweredenergy saving.",Security lights,outdoor_lights,lighting_electrical,0,24.99
3110,Stanley Black / Frosted Opal Mains-powered Cool daylight LED PIR Slimline floodlight 2700lm,/images/products/extrastar-20w-led-solar-wall-lamp-floodlight-pir-sensor-6500k.png,"Whether this be to ensure light over your garage, driveway or garden, or to provide you with an increased feeling of safety, this floodlight is both practical and functional. Die cast aluminium body with tempered damage proof glass. This slimline frosted LED floodlight with PIR from Stanley is the perfect light needed for your outdoor space. Floodlight IP65 Rated.",Security lights,outdoor_lights,lighting_electrical,0,38
3111,Litecraft Grato Black Outdoor Wall Light with PIR Sensor,/images/products/litecraft-grato-black-outdoor-wall-light-with-pir-sensor.png,"Exterior wall lights offered in a stylish range with different finishes2700K Warm White. Adjustable wall lights offer practical task lighting to direct the light where you need it. Wall Lights are ideal for adding style, illumination or brightening dark corners or alcoves. Illuminate your outdoor areas with the Grato 8 Watt LED Outdoor Round Bulkhead Light with PIR Motion Sensor.",Security lights,outdoor_lights,lighting_electrical,0,28
3112,Litecraft Lem Black 2 Lamp Outdoor Wall Light with Photocell Sensor,/images/products/litecraft-lem-black-2-lamp-outdoor-wall-light-with-photocell-sensor.png,"Exterior wall lights offered in a stylish range with different finishes4000K Natural White. Adjustable wall lights offer practical task lighting to direct the light where you need it. This IP44 rated light has integral LED and features a photocell sensor, allowing it to adjust its brightness according to level of daylight outside. Stylish outdoor lighting, the Lem Outdoor Up and Down LED Wall Light in Black is guaranteed to provide a wide spread of light to any entryway or porch.",Security lights,outdoor_lights,lighting_electrical,0,38
3113,Blooma Delson Matt Charcoal grey LED PIR Motion sensor Outdoor Wall light,/images/products/blooma-delson-matt-charcoal-grey-led-pir-motion-sensor-outdoor-wall-light.png,Only fixings included.,Security lights,outdoor_lights,lighting_electrical,0,38
3114,CGC Dark Grey Anthracite Up and Down Outdoor Motion Sensor PIR Wall Light GU10 Outside Garden Patio Garage IP54 Polycarbonate,/images/products/cgc-dark-grey-anthracite-up-and-down-outdoor-motion-sensor-pir-wall-light-gu10-outside-garden-patio-garage-ip54-polycarbonate.png,"IP44 Rated for outdoor use, 220-240V mains power, ambient temperature -20 to +30, class 2APPLICATIONS: Perfect light for the front of house, gardens, patios, porch, driveways, garages, sheds, conservatories. Height: 16.2 cm, Width: 7.9 cm, Depth: 8.7 cmTECHNICAL:. This outdoor wall light has a modern style design and durable polycarbonate frame, finished with clear glass panes that provide optimum lighting from a wall mounted position. Elegant and modern design, polycarbonate body which makes the light corrosion and rust proof with clear diffuserLIGHT OUTPUT: 1 or 2 x GU10 bulb (not included), 35W maxSIZE:.",Security lights,outdoor_lights,lighting_electrical,0,21.99
3115,Litecraft Holme Black 2 Lamp Outdoor Wall Light with Photocell Sensor,/images/products/litecraft-holme-black-2-lamp-outdoor-wall-light-with-photocell-sensor.png,"The 2 Light up and down feature projects a practical illumination, lighting up the space around your home, with the photocell sensor allowing the light to work from dusk to dawn. Adjustable wall lights offer practical task lighting to direct the light where you need it. Dusk to Dawn sensoradd security or task lighting to your outside spaces. Exterior wall lights offered in a stylish range with different finishes.",Security lights,outdoor_lights,lighting_electrical,0,30
3116,Litecraft Langton Black Outdoor Wall Flood Light with PIR Sensor,/images/products/litecraft-holme-black-2-lamp-outdoor-wall-light-with-photocell-sensor.png,"Exterior wall lights offered in a stylish range with different finishes6500K Daylight. Adjustable wall lights offer practical task lighting to direct the light where you need it. The PIR motion sensor switches the light on when it detects movement in your outdoor spaces, adding an additional safety feature to your home and increasing the safety of you and your family once darkness has fell. The Langton Outdoor LED 10 Watt Slimline Wired Flood Light with PIR Sensor is the perfect lighting element to add to any home.",Security lights,outdoor_lights,lighting_electrical,0,17
3117,GoodHome Melville Fixed Matt Black Integrated LED PIR Motion sensor Outdoor Wall light 1W,/images/products/goodhome-melville-fixed-matt-black-integrated-led-pir-motion-sensor-outdoor-wall-light-1w.png,"The sensor detects movement up to 7 meters, instantly activating the light to create visibility and safety. Adapted waterproof IP rating for high weather resistance. This wall light creates visibility at night and creates a welcoming atmosphere in your outdoor area. Integrated energy saving LED lights.",Security lights,outdoor_lights,lighting_electrical,0,8
3118,Smartwares 10.040.03 SL1-B20B 20W Slimline LED Floodlight With PIR Motion Sensor,/images/products/goodhome-melville-fixed-matt-black-integrated-led-pir-motion-sensor-outdoor-wall-light-1w.png,"Energy efficient with energy label ASet the sensor to your own preferences with the three dialsPIR motion sensor with 10 m range and 110 degree beam angle. By adjusting the 3 dials you can set the sensitivity of the 110° sensor to a maximum of 10 meters, the lighting duration from 10 seconds to 10 minutes and the daylight sensitivity. You can set the light so it shines for a long duration in order to deter intruders or set it to a short duration so your doorway becomes illuminated when you return home. Deter intruders thanks to the motion sensor that turns on the light when someone enters the detection area.",Security lights,outdoor_lights,lighting_electrical,0,24.99
3119,GoodHome Candiac Fixed Matt Stainless steel Integrated LED PIR Motion sensor Outdoor Wall light 9W,/images/products/smartwares-10-040-03-sl1-b20b-20w-slimline-led-floodlight-with-pir-motion-sensor.png,"The sensor detects movement up to 8 meters, instantly activating the light to create visibility and safety. The unique design works well with all lights of this Candiac range to complete your lighting design scheme. Adapted waterproof IP rating for high weather resistance. This motion sensor up and down light helps create instant visibility at night and a warm welcome atmosphere in your garden or home entrance.",Security lights,outdoor_lights,lighting_electrical,0,35
3120,GoodHome Candiac Fixed Matt Dark grey Integrated LED PIR Motion sensor Outdoor Wall light 9W,/images/products/goodhome-candiac-fixed-matt-dark-grey-integrated-led-pir-motion-sensor-outdoor-wall-light-9w.png,"The sensor detects movement up to 8 meters, instantly activating the light to create visibility and safety. The unique design works well with all lights of this Candiac range to complete your lighting design scheme. Adapted waterproof IP rating for high weather resistance. This motion sensor up and down light helps create instant visibility at night and a warm welcome atmosphere in your garden or home entrance.",Security lights,outdoor_lights,lighting_electrical,0,35
3121,GoodHome Lutak Fixed Matt Dark grey Integrated LED PIR Motion sensor Outdoor Wall light,/images/products/goodhome-lutak-fixed-matt-dark-grey-integrated-led-pir-motion-sensor-outdoor-wall-light.png,"The sensor detects movement up to 8 meters, instantly activating the light to create visibility and safety. The design works well with all lights of this Lutak range to complete your lighting design scheme. Adapted waterproof IP rating for high weather resistance. This motion sensor wall light helps create instant visibility at night and a warm welcome atmosphere in your garden or home entrance.",Security lights,outdoor_lights,lighting_electrical,0,40
3122,"Luceco Matt White Non-adjustable LED Fire-rated Cool white Downlight 5W IP65, Pack of 6",/images/products/luceco-matt-white-non-adjustable-led-fire-rated-cool-white-downlight-5w-ip65-pack-of-6.png,"Dimmable as standard with Crystalline Optics™ lens design and will enable a crystal clear low glare halogen like appearance delivering a wide 60 degree beam, enabling greater light distribution. From crisp lighting when entertaining friends and family or wanting an ambient warm glow when relaxing or curled up with a book, the dimmable F-ECO downlight lets you create and achieve the desired ambience. Whatever the occasion or homely environment you are trying to create, it’s easily achieved with the F-ECO dimmable LED fixed downlights from Luceco. Quick and easy installation with loop in/out push fit terminals which are also suitable for both stranded and solid cable.",Spotlights & downlights,indoor_lights,lighting_electrical,0,58
3123,"Luceco Matt White Non-adjustable LED Fire-rated Cool white Downlight 5W IP65, Pack of 6",/images/products/luceco-matt-white-non-adjustable-led-fire-rated-cool-white-downlight-5w-ip65-pack-of-6.png,"Dimmable as standard with Crystalline Optics™ lens design and will enable a crystal clear low glare halogen like appearance delivering a wide 60 degree beam, enabling greater light distribution. From crisp lighting when entertaining friends and family or wanting an ambient warm glow when relaxing or curled up with a book, the dimmable F-ECO downlight lets you create and achieve the desired ambience. Whatever the occasion or homely environment you are trying to create, it’s easily achieved with the F-ECO dimmable LED fixed downlights from Luceco. Quick and easy installation with loop in/out push fit terminals which are also suitable for both stranded and solid cable.",Spotlights & downlights,indoor_lights,lighting_electrical,0,58
