product,price,category,link,image,description
25mm x 25m MDPE Water Service Pipe To BS6572 Blue,£34.38,Water Management,https://ehsmith.co.uk/product/25mm-x-25m-mdpe-water-service-pipe-to-bs6572-blue/,https://ehsmith.co.uk/wp-content/uploads/00051238-1.jpg,N/A
25mm x 50m MDPE Water Service Pipe To BS6572 Blue,£68.70,Water Management,https://ehsmith.co.uk/product/25mm-x-50m-mdpe-water-service-pipe-to-bs6572-blue/,https://ehsmith.co.uk/wp-content/uploads/00051239-1.jpg,N/A
32mm x 100m MDPE Water Service Pipe To BS6572 Blue,£254.82,Water Management,https://ehsmith.co.uk/product/32mm-x-100m-mdpe-water-service-pipe-to-bs6572-blue/,https://ehsmith.co.uk/wp-content/uploads/00051244-1.jpg,N/A
32mm x 50m MDPE Water Service Pipe To BS6572 Blue,£127.44,Water Management,https://ehsmith.co.uk/product/32mm-x-50m-mdpe-water-service-pipe-to-bs6572-blue/,https://ehsmith.co.uk/wp-content/uploads/00051243-1.jpg,N/A
Plasson 25mm Compression Stop Tap,£34.68,Water Management,https://ehsmith.co.uk/product/plasson-25mm-compression-stop-tap/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00057475-600x600.jpg,N/A
Plasson 25mm MDPE End Plug,£6.84,Water Management,https://ehsmith.co.uk/product/plasson-25mm-mdpe-end-plug/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00056777-600x600.jpg,N/A
Plasson 32mm Compression Stop Tap,£55.38,Water Management,https://ehsmith.co.uk/product/plasson-32mm-compression-stop-tap/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00057476-600x600.jpg,N/A
Polypipe 1000x500x400mm Polystorm-R Mod Water Storage Unit,£77.82,Water Management,https://ehsmith.co.uk/product/polypipe-1000-x-500-x-400mm-polystorm-r-incl-4-clips-2-shear-connectors/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00028124_1-600x600.jpg,N/A
Polypipe 225mm x 6m Ridgidrain Plain Ended Unperforated Pipe,£127.38,Water Management,https://ehsmith.co.uk/product/polypipe-225mm-x-6m-ridgidrain-plain-ended-unperforated-pipe/,https://ehsmith.co.uk/wp-content/uploads/00049680-1.jpg,N/A
Polypipe 300 x 600mm Midigully HPE Gully,£48.78,Water Management,https://ehsmith.co.uk/product/polypipe-300-x-600mm-midigully-hpe-gully/,https://ehsmith.co.uk/wp-content/uploads/00049702-1.jpg,N/A
Polypipe 300mm x 6m Ridgidrain Plain Ended Unperforated Pipe,£198.06,Water Management,https://ehsmith.co.uk/product/polypipe-300mm-x-6m-ridgidrain-plain-ended-unperforated-pipe/,https://ehsmith.co.uk/wp-content/uploads/00049683-1.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 100mm FSC®,£3.96,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/00058476-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 125mm FSC®,£4.74,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-125mm/,https://ehsmith.co.uk/wp-content/uploads/00058478-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 150mm FSC®,£6.18,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-150mm/,https://ehsmith.co.uk/wp-content/uploads/00058480-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 175mm FSC®,£6.78,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-175mm/,https://ehsmith.co.uk/wp-content/uploads/00058482-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 200mm FSC®,£7.98,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-200mm/,https://ehsmith.co.uk/wp-content/uploads/00058484-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 225mm FSC®,£9.90,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-225mm/,https://ehsmith.co.uk/wp-content/uploads/00058486-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 38mm FSC®,£1.50,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-38mm/,https://ehsmith.co.uk/wp-content/uploads/00058474-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 25 x 75mm FSC®,£3.12,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-25-x-75mm/,https://ehsmith.co.uk/wp-content/uploads/00058475-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 50 x 100mm FSC®,£6.60,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-50-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/00058508-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 50 x 50mm FSC®,£3.54,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-50-x-50mm/,https://ehsmith.co.uk/wp-content/uploads/00058502-2-600x600.jpg,N/A
Redwood 5ths Planed Joinery Grade Timber 50 x 75mm FSC®,£5.04,PAR,https://ehsmith.co.uk/product/redwood-5ths-planed-joinery-grade-timber-fsc-50-x-75mm/,https://ehsmith.co.uk/wp-content/uploads/00058505-2-600x600.jpg,N/A
Redwood Unsorted Planed Joinery Grade Timber 16 x 38mm FSC®,£1.92,PAR,https://ehsmith.co.uk/product/redwood-unsorted-planed-joinery-grade-timber-fsc-16-x-38mm/,https://ehsmith.co.uk/wp-content/uploads/00058468-600x600.jpg,N/A
ACO HexDrain Brickslot Channel with Black Plastic Slotted Cover 1m,£18.36,Surface Drainage,https://ehsmith.co.uk/product/aco-1000mm-hexdrain-brickslot-channel-with-black-plastic-slotted-cover/,https://ehsmith.co.uk/wp-content/uploads/00043160_1-1.jpg,
ACO HexDrain Channel with Black Plastic Grating 1m,£13.26,Surface Drainage,https://ehsmith.co.uk/product/aco-1000mm-hexdrain-channel-with-black-plastic-grating/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00043155_1-1-600x600.jpg,
ACO HexDrain Channel with Galvanised Steel Grating 1m,£15.06,Surface Drainage,https://ehsmith.co.uk/product/aco-1000mm-hexdrain-channel-with-galvanised-steel-grating/,https://ehsmith.co.uk/wp-content/uploads/00043156_1-1.jpg,
ACO RainDrain Channel with Cast Iron Grating B125 1m,£40.98,Surface Drainage,https://ehsmith.co.uk/product/aco-1000mm-raindrain-channel-with-cast-iron-grating-b125/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00043144_1-1-600x600.jpg,"• The ideal drainage channel for light duty applications• High quality polymer concrete channel, suitable for vehicle traffic up to Load Class B 125• Channels interlock for quick and easy installation• Supplied with cast iron Heelguard Atec coated grating for Load Class B125• Suitable for driveways and small private car parks• Manufacturers code: 47001"
ACO HexDrain Corner Unit w/ Black Plastic Grating & Vert Outlet 125mm,£30.84,Surface Drainage,https://ehsmith.co.uk/product/aco-125mm-hexdrain-corner-unit-w-black-plastic-grating-vert-outlet/,https://ehsmith.co.uk/wp-content/uploads/00043158-1.jpg,
ACO Groundguard Tile 585 x 385 x 38mm,£5.46,Surface Drainage,https://ehsmith.co.uk/product/aco-585-x-385-x-38mm-groundguard-tile/,https://ehsmith.co.uk/wp-content/uploads/00043168-1.jpg,
ACO Complete The Look Stainless Steel Grating Anthracite A15 1m,£47.64,Surface Drainage,https://ehsmith.co.uk/product/aco-complete-the-look-stainless-steel-grating-anthracite-a15-1m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00043152-600x600.jpg,N/A
ACO Complete The Look Stainless Steel Grating Polished A15 1m,£62.46,Surface Drainage,https://ehsmith.co.uk/product/aco-complete-the-look-stainless-steel-grating-polished-a15-1m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00043153-600x600.jpg,N/A
ACO HexDrain Accessory Bag (x2 End Cap Vert Outlet Conn & Leafguard),£16.86,Surface Drainage,https://ehsmith.co.uk/product/aco-hexdrain-accessory-bag-x2-end-cap-vert-outlet-conn-leafguard/,https://ehsmith.co.uk/wp-content/uploads/00043157-1.jpg,
ACO RainDrain Channel with Galvanised Steel Grating A15 1m,£19.56,Surface Drainage,https://ehsmith.co.uk/product/aco-raindrain-channel-a15-galvanised-steel-grating-1m/,https://ehsmith.co.uk/wp-content/uploads/00043145-2.jpg,"• The ideal drainage channel for domestic applications• High quality polypropylene channel, suitable for pedestrian and vehicle traffic up to Load Class A 15• Channels interlock for quick & easy installation• Suitable for garage thresholds, pedestrian precincts, patios and paths• Manufacturers code: 47000"
ACO Threshold Drain Grating Black Aluminium 1m,£46.08,Surface Drainage,https://ehsmith.co.uk/product/aco-threshold-drain-grating-black-aluminium-1m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00043164-600x600.jpg,• Quick & easy to install
ACO Threshold Drain Grating Silver Aluminium 1m,£46.08,Surface Drainage,https://ehsmith.co.uk/product/aco-threshold-drain-grating-silver-aluminium-1m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00043163-600x600.jpg,• Quick & easy to install
Imex 30m Laser Measurer,£62.58,Power Tool Accessories,https://ehsmith.co.uk/product/imex-30m-laser-measurer/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00058465-600x600.jpg,While stocks last
Restraint Kerb Charcoal Large 200 x 125 x 100mm,£2.46,Decorative Kerbs,https://ehsmith.co.uk/product/restraint-kerb-charcoal-large-200-x-125-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Restraint-Kerb-Charcoal-600x600.jpg,N/A
Restraint Kerb Charcoal Small 125 x 125 x 100mm,£1.62,Decorative Kerbs,https://ehsmith.co.uk/product/restraint-kerb-charcoal-small-125-x-125-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Restraint-Kerb-Charcoal-1-600x600.jpg,N/A
Tobermore Tegula Kerb Large Charcoal 200 x 127 x 100mm,£3.84,Decorative Kerbs,https://ehsmith.co.uk/product/tobermore-tegula-kerb-large-charcoal-200-x-127-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/00061500-1-600x600.jpg,Manufacturer Code: TKLCHAR
Half Round Black Fascia Bracket Black 112mm,£1.74,Soffits & Gutters,https://ehsmith.co.uk/product/half-round-black-fascia-bracket-black-112mm/,https://ehsmith.co.uk/wp-content/uploads/Half-Round-Fascia-Bracket-1-600x600.jpg,N/A
Half Round External Stop End Black 112mm,£3.30,Soffits & Gutters,https://ehsmith.co.uk/product/half-round-external-stop-end-black-112mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Half-Round-External-Stop-End-600x600.jpg,N/A
Half Round Gutter Black 112mm x 2m,£12.72,Soffits & Gutters,https://ehsmith.co.uk/product/half-round-gutter-black-112mm-x-2m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Half-Round-Black-Gutter-600x600.jpg,N/A
Half Round Stop End Outlet Black 112mm to 68mm,£6.90,Soffits & Gutters,https://ehsmith.co.uk/product/half-round-stop-end-outlet-black-112mm-to-68mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Half-Round-Stop-End-Outlet-Black-600x600.jpg,N/A
Round 112.5° Offset Bend Black 68mm,£4.92,Soffits & Gutters,https://ehsmith.co.uk/product/round-112-5-offset-bend-black-68mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Round-Offset-Bend-Black-600x600.jpg,N/A
Round Downpipe 68mm x 2.5m,£14.22,Soffits & Gutters,https://ehsmith.co.uk/product/round-downpipe-68mm-x-2-5m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Round-Downpipe-68mm-600x600.jpg,N/A
Round Downpipe Clip Black 68mm,£1.98,Soffits & Gutters,https://ehsmith.co.uk/product/round-downpipe-clip-black-68mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Round-Pipe-Clip-68mm-600x600.jpg,N/A
Round Downpipe Shoe Black 68mm,£4.44,Soffits & Gutters,https://ehsmith.co.uk/product/round-downpipe-shoe-black-68mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Round-Downpipe-Shoe-Black-600x600.jpg,N/A
Cembrit Fibre Cement Soffit Strip 1220 x 150 x 4.5mm,£3.12,Soffits & Gutters,https://ehsmith.co.uk/product/cembrit-fibre-cement-soffit-strip-1220-x-150-x-4-5mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00030556-600x600.jpg,N/A
Underground 45° Double Socket Bend 110mm,£14.40,Soffits & Gutters,https://ehsmith.co.uk/product/underground-45-double-socket-bend-110mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Underground-Double-Socket-Bend-45-600x600.jpg,N/A
Underground 87.5° Double Socket Bend 110mm,£14.46,Soffits & Gutters,https://ehsmith.co.uk/product/underground-87-5-double-socket-bend-110mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/Underground-Double-Socket-Bend-87.5-600x600.jpg,N/A
Catnic PVC Angle Bead Ivory 12mm x 3m,£4.20,Plaster Accessories,https://ehsmith.co.uk/product/catnic-pvc-angle-bead-ivory-12mm-x-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00050442-600x600.jpg,Manufacturer Code: PAB12/3.0IVR
Catnic PVC Angle Bead White 12mm x 3m,£4.02,Plaster Accessories,https://ehsmith.co.uk/product/catnic-pvc-angle-bead-white-12mm-x-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00050436-600x600.jpg,Manufacturer Code: PAB12/3.0WH
Catnic PVC Bell Cast Bead Ivory 15mm x 3m,£3.48,Plaster Accessories,https://ehsmith.co.uk/product/catnic-pvc-bell-cast-bead-ivory-15mm-x-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00050446-600x600.jpg,Manufacturer Code: PBC15/3.0IVR
Catnic PVC Bellcast Bead White 15mm x 3m,£3.24,Plaster Accessories,https://ehsmith.co.uk/product/catnic-pvc-bellcast-bead-white-15mm-x-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00050440-600x600.jpg,Manufacturer Code: PBC15/3.0WH
Catnic PVC Stop Bead White 10mm x 3m,£2.82,Plaster Accessories,https://ehsmith.co.uk/product/catnic-pvc-stop-bead-white-10mm-x-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00050438-600x600.jpg,Manufacturer Code: PPS10/3.0WH
Expamet Plaster Stop Bead 2.4mx10mm,£3.96,Plaster Accessories,https://ehsmith.co.uk/product/expamet-plaster-stop-bead-2-4mx10mm/,https://ehsmith.co.uk/wp-content/uploads/00002811-2-600x600.jpg,Manufacturer Code: 562A2400
Expamet Plaster Stop Bead 2.4mx13mm,£3.96,Plaster Accessories,https://ehsmith.co.uk/product/expamet-plaster-stop-bead-2-4mx13mm/,https://ehsmith.co.uk/wp-content/uploads/00002813-4-600x600.jpg,Manufacturer Code: 563A2400
Expamet Render Stop Bead 3m,£5.34,Plaster Accessories,https://ehsmith.co.uk/product/expamet-render-stop-bead-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00002880-600x600.jpg,Manufacturer Code: 570A3000
Expamet Standard Angle Bead 2.4m,£3.00,Plaster Accessories,https://ehsmith.co.uk/product/expamet-standard-angle-bead-2-4m/,https://ehsmith.co.uk/wp-content/uploads/00002805-4-600x600.jpg,Manufacturer Code: 550A2400
Expamet Thin Coat Angle Bead 2.4m,£2.10,Plaster Accessories,https://ehsmith.co.uk/product/expamet-thin-coat-angle-bead-2-4m/,https://ehsmith.co.uk/wp-content/uploads/00002826-4-600x600.jpg,Manufacturer Code: 553A2400
Expamet Thin Coat Angle Bead 3m,£2.88,Plaster Accessories,https://ehsmith.co.uk/product/expamet-thin-coat-angle-bead-3m/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00002828-600x600.jpg,Manufacturer Code: 553A3000
Expamet Thin Coat Stop Bead 2.4m,£2.76,Plaster Accessories,https://ehsmith.co.uk/product/expamet-thin-coat-stop-bead-2-4m/,https://ehsmith.co.uk/wp-content/uploads/00002835-4-600x600.jpg,Manufacturer Code: 560A2400
Pro Clima Kaflex Duo A/Tight Cable/Pipe Grommet 6-12mm 145 x 145mm (5pk),£17.40,Grommets,https://ehsmith.co.uk/product/pro-clima-kaflex-duo-a-tight-cable-pipe-grommet-6-12mm-145-x-145mm-5pk/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00038602-600x600.jpg,Manufacturer Code: CKDUO-5
Pro Clima Kaflex Multi A/Tight Cable/Pipe Grommet 6-12mm 140 x 140mm (2pk),£23.40,Grommets,https://ehsmith.co.uk/product/pro-clima-kaflex-multi-a-tight-cable-pipe-grommet-6-12mm-140-x-140mm-2pk/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00038603-600x600.jpg,Manufacturer Code: PCKMULTI-2
Pro Clima Roflex 150 Airtightness Pipework Grommet 120-170mm 250 x 250mm (2pk),£16.80,Grommets,https://ehsmith.co.uk/product/pro-clima-roflex-150-airtightness-pipework-grommet-120-170mm-250-x-250mm-2pk/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00038595-600x600.jpg,Manufacturer Code: PCR150-2
Pro Clima Roflex 200 Airtightness Pipework Grommet 170-220mm 300 x 300mm (2pk),£21.00,Grommets,https://ehsmith.co.uk/product/pro-clima-roflex-200-airtightness-pipework-grommet-170-220mm-300-x-300mm-2pk/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00038596-600x600.jpg,Manufacturer Code: PCR200-2
Pro Clima Roflex 250 Airtightness Pipework Grommet 220-270mm 450 x 450mm (2pk),£30.60,Grommets,https://ehsmith.co.uk/product/pro-clima-roflex-250-airtightness-pipework-grommet-220-270mm-450-x-450mm-2pk/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00038597-600x600.jpg,Manufacturer Code: PCR250-2
Pro Clima Roflex 300 Airtightness Pipework Grommet 270-320mm 500 x 500mm (2pk),£37.80,Grommets,https://ehsmith.co.uk/product/pro-clima-roflex-300-airtightness-pipework-grommet-270-320mm-500-x-500mm-2pk/,https://ehsmith.co.uk/wp-content/uploads/2022/05/00038598-600x600.jpg,Manufacturer Code: PCR300-2
Kiln Dried C16/C24 Eased Edges Carcassing Timber 47 x 100mm x 2.4m,£7.44,Carcassing,https://ehsmith.co.uk/product/2-4m-kiln-dried-c16-c24-e-edges-carcassing-timber-47-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/KilnDried-C16-C24-Erased-Edges-600x600.jpg,PEFC
Kiln Dried C16/C24 Eased Edges Carcassing Timber 47 x 150mm x 3.6m,£16.74,Carcassing,https://ehsmith.co.uk/product/3-6m-kiln-dried-c16-c24-whitewood-e-edges-carcassing-timber-47-x-150mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/KilnDried-C16-C24-Erased-Edges-2-600x600.jpg,PEFC
Kiln Dried C16/C24 Eased Edges Carcassing Timber 47 x 100mm x 3m,£9.30,Carcassing,https://ehsmith.co.uk/product/3m-kiln-dried-c16-c24-e-edges-carcassing-timber-47-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/KilnDried-C16-C24-Erased-Edges-1-600x600.jpg,PEFC
3m Kiln Dried C16/C24 Whitewood E/Edges Carcassing Timber 47 x 75mm,£6.96,Carcassing,https://ehsmith.co.uk/product/3m-kiln-dried-c16-c24-whitewood-e-edges-carcassing-timber-47-x-75mm/,https://ehsmith.co.uk/wp-content/uploads/00037622-2-600x600.jpg,PEFC
Kiln Dried C16/C24 Eased Edges Carcassing Timber 47 x 100mm x 3.6m,£11.16,Carcassing,https://ehsmith.co.uk/product/kiln-dried-c16-c24-eased-edges-carcassing-timber-3-6m-47-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/KilnDried-C16-C24-Erased-Edges-7-600x600.jpg,PEFC
Ancon 200mm S/S Hrt4 Staifix Walltie (Bx250),£36.06,Wall Ties,https://ehsmith.co.uk/product/ancon-200mm-s-s-hrt4-staifix-walltie/,https://ehsmith.co.uk/wp-content/uploads/00027693_01-1-600x600.jpg,Manufacturer Code: HRT4200BOXS
Ancon 200mm S/S Pps Wallties,£1.56,Wall Ties,https://ehsmith.co.uk/product/ancon-200mm-s-s-pps-wallties/,https://ehsmith.co.uk/wp-content/uploads/00027719_01-1-600x600.jpg,Manufacturer Code: PPS200
Ancon 225mm S/S Hrt4 Staifix (20pk),£6.06,Wall Ties,https://ehsmith.co.uk/product/ancon-225mm-s-s-hrt4-staifix-bag/,https://ehsmith.co.uk/wp-content/uploads/00027696_01-1-600x600.jpg,Manufacturer Code: HRT422520PKS
Ancon 225mm S/S Pps Wallties,£1.56,Wall Ties,https://ehsmith.co.uk/product/ancon-225mm-s-s-pps-wallties/,https://ehsmith.co.uk/wp-content/uploads/00027720_01-1-600x600.jpg,Manufacturer Code: PPS225
Ancon 250mm S/S Hrt4 Staifix Walltie (Bx250),£46.20,Wall Ties,https://ehsmith.co.uk/product/ancon-250mm-s-s-hrt4-staifix-walltie/,https://ehsmith.co.uk/wp-content/uploads/00027697_01-1-600x600.jpg,Manufacturer Code: HRT4250BOXS
Kiln Dried C16/C24 Eased Edges Carcassing Timber 47 x 100mm x 4.2m,£13.02,Carcassing,https://ehsmith.co.uk/product/kiln-dried-c16-c24-eased-edges-carcassing-timber-4-2m-47-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/KilnDried-C16-C24-Erased-Edges-8-600x600.jpg,PEFC
Ancon 250mm S/S Rt2 Staifix Walltie (Bx250),£63.54,Wall Ties,https://ehsmith.co.uk/product/ancon-250mm-s-s-rt2-staifix-walltie/,https://ehsmith.co.uk/wp-content/uploads/00027705_01-1-600x600.jpg,Manufacturer Code: RT2250BOXS
Kiln Dried C16/C24 Eased Edges Carcassing Timber 47 x 100mm x 4.8m,£14.88,Carcassing,https://ehsmith.co.uk/product/kiln-dried-c16-c24-eased-edges-carcassing-timber-4-8m-47-x-100mm/,https://ehsmith.co.uk/wp-content/uploads/2022/05/KilnDried-C16-C24-Erased-Edges-9-600x600.jpg,PEFC
Ancon 275mm S/S Hrt4 Staifix Walltie (Bx250),£66.96,Wall Ties,https://ehsmith.co.uk/product/ancon-275mm-s-s-hrt4-staifix-walltie/,https://ehsmith.co.uk/wp-content/uploads/00027699_01-1-600x600.jpg,Manufacturer Code: HRT4275BOXS
Ancon Ac-Uni Insulation Retaining Red Clips,£19.86,Wall Ties,https://ehsmith.co.uk/product/ancon-ac-uni-insulation-retaining-red-clips/,https://ehsmith.co.uk/wp-content/uploads/00027725_01-1-600x600.jpg,Manufacturer Code: UNI
Ancon Staifix HRT4 Stainless Steel Wall Ties 225mm 250 box,£35.94,Wall Ties,https://ehsmith.co.uk/product/ancon-staifix-hrt4-stainless-steel-wall-ties-225mm/,https://ehsmith.co.uk/wp-content/uploads/2018/09/00027695-1-600x600.jpg,Manufacturer Code: HRT4225BOXS
