product,price,category,link,image,description
12mm x 1220mm x 2440mm CaberMDF Trade,£46.24,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/12mm-x-1220mm-x-2440mm-cabermdf-trade/p/712435,https://dam-assets.apps.travisperkins.group/OEgZn/GPID_1000192015_IMG_00.jpeg?width=300&height=300,"Trade MDF is an incredibly versatile interior panel, with a high internal bond strength, used extensively throughout the construction and furniture industries, which is up to 20% lighter than standard MDF.Convenient installation with glues and screwsSuitable for internal use onlyConforms to the latest European low emission standards E1Used throughout the construction and furniture industriesConforms to EN 622Easy to useView more"
9mm x 1220mm x 2440mm CaberMDF Pro,£40.97,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/9mm-x-1220mm-x-2440mm-cabermdf-pro/p/856412,https://dam-assets.apps.travisperkins.group/Q0agR/GPID_1000262460_IMG_00.jpeg?width=300&height=300,N/A
3mm x 1220mm x 2440mm Standard Hardboard Panel,£12.07,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/3mm-x-1220mm-x-2440mm-standard-hardboard-panel/p/500013,https://dam-assets.apps.travisperkins.group/kDL8W/GPID_1000323561_IMG_00.jpg?width=300&height=300,A light versatile panel for internal non structural use.The panel is smooth on one face and mesh pattern on reverseIdeal for floor coveringIdeal for packagingHigh density strong panelGood value multipurpose boardView more
Standard Hardboard Panel 1220mm x 610mm x 3mm,£6.30,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/standard-hardboard-panel-1220mm-x-610mm-x-3mm/p/795944,https://dam-assets.apps.travisperkins.group/mPnbV/GPID_1000071543_IMG_00.jpg?width=300&height=300,N/A
9mm x 1215mm x 2440mm Primed Long Grooved MDF Panel,£78.88,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/9mm-x-1215mm-x-2440mm-primed-long-grooved-mdf-panel/p/378622,https://dam-assets.apps.travisperkins.group/mPPbZ/GPID_1000323527_IMG_00.jpeg?width=300&height=300,Moisture resistant MDF with machined grooves running along the board producing a great panelling effect.Produced from moisture resistant MDFPrimed for easy finishingideal for panelling and cladding and lining garagesEasy to handleInterior use onlyView more
9mm x 1220mm x 2440mm Primed Short Grooved MDF Panel,£77.28,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/9mm-x-1220mm-x-2440mm-primed-short-grooved-mdf-panel/p/207856,https://dam-assets.apps.travisperkins.group/9obwP/GPID_1000191974_IMG_00.jpg?width=300&height=300,N/A
9mm x 1220mm x 2440mm Sundeala Pinboard,£80.35,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/9mm-x-1220mm-x-2440mm-sundeala-pinboard/p/504402,https://dam-assets.apps.travisperkins.group/K6rJJ/GPID_1000323604_IMG_00.jpg?width=300&height=300,N/A
18mm x 1220mm x 2440mm CaberMDF Moisture Resistant Trade,£70.79,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/18mm-x-1220mm-x-2440mm-cabermdf-moisture-resistant-trade/p/681800,https://dam-assets.apps.travisperkins.group/qbJvX/GPID_1000071557_IMG_00.jpeg?width=300&height=300,"Moisture resistant MDF is an incredibly versatile panel, with a high internal bond strength, used extensively throughout the construction and furniture industries, for interior applications that may be subject to occasional wetting or humidity.Typically used for internal applications where occasional wetting or humidity is a problemSuitable for all types of machining and surface finishesThe panel conforms to the latest European low emission standards 'E1'Easy to handleInterior use onlyView more"
6mm x 1220mm x 2440mm CaberMDF Pro,£34.67,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/6mm-x-1220mm-x-2440mm-cabermdf-pro/p/856408,https://dam-assets.apps.travisperkins.group/WGbGm/GPID_1000262459_IMG_00.jpeg?width=300&height=300,"Pro MDF is an incredibly versatile interior panel, with a high internal bond strength, used extensively throughout the construction and furniture industries.Incredibly versatile panel, ideal for all types of joinery and shopfittingSuitable for all types of machining and surface finishesThe panel conforms to the latest European low emission standards 'E1'Easy to handleInterior use onlyView more"
25mm x 1220mm x 2440mm CaberMDF Trade,£95.62,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/25mm-x-1220mm-x-2440mm-cabermdf-trade/p/381423,https://dam-assets.apps.travisperkins.group/dR6bY/GPID_1000382115_IMG_00.jpeg?width=300&height=300,"Trade MDF is an incredibly versatile interior panel, with a high internal bond strength, used extensively throughout the construction and furniture industries, which is up to 20% lighter than standard MDF.Incredibly versatile panel, ideal for all types of joinery and shopfittingSuitable for all types of machining and surface finishesThe panel conforms to the latest European low emission standards 'E1'Easy to handleInterior use onlyView more"
12mm x 1220mm x 2440mm CaberMDF Moisture Resistant Trade,£60.61,"MDF, Hardboard & Pinboard",https://www.travisperkins.co.uk/mdf-hardboard-and-pinboard/12mm-x-1220mm-x-2440mm-cabermdf-moisture-resistant-trade/p/681799,https://dam-assets.apps.travisperkins.group/vLJwR/GPID_1000071556_IMG_00.jpeg?width=300&height=300,"Moisture resistant MDF is an incredibly versatile panel, with a high internal bond strength, used extensively throughout the construction and furniture industries, for interior applications that may be subject to occasional wetting or humidity.Typically used for internal applications where occasional wetting or humidity is a problemSuitable for all types of machining and surface finishesThe panel conforms to the latest European low emission standards 'E1'Easy to handleInterior use onlyView more"
38mm x 63mm x 2.4m CLS Profile Kiln Dried Studwork and Framing Timber,£5.76,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-63mm-x-2-4m-cls-profile-kiln-dried-studwork-and-framing-timber/p/847890,https://dam-assets.apps.travisperkins.group/rqdg4/GPID_1000261073_IMG_00.jpeg?width=300&height=300,Planed and finished with eased edged to precise tolerances for accurate studwork and framingManufactured from high quality imported Whitewood (Spruce)Regularised (consistent dimensions) by planing all round with 'eased' (rounded) corners for comfortable handlingIdeal for interior framing and carcassingKiln dried woodAlso available high or low pressure preservative treated (subject to minimum order)View more
38mm x 89mm x 2.4m CLS Profile Kiln Dried Studwork Timber,£8.57,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-89mm-x-2-4m-cls-profile-kiln-dried-studwork-timber/p/847883,https://dam-assets.apps.travisperkins.group/KX3Lq/GPID_1000261071_IMG_00.jpeg?width=300&height=300,Planed and finished with eased edged to precise tolerances for accurate studwork and framingManufactured from high quality imported Whitewood (Spruce)Regularised (consistent dimensions) by planing all round with 'eased' (rounded) corners for comfortable handlingIdeal for interior framing and carcassingKiln dried woodAlso available high or low pressure preservative treated (subject to minimum order)View more
38mm 89mm x 3m CLS Profile Kiln Dried Studwork Timber,£10.72,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-89mm-x-3m-cls-profile-kiln-dried-studwork-timber/p/955987,https://dam-assets.apps.travisperkins.group/DEoD5/GPID_1000190462_IMG_00.jpeg?width=300&height=300,Planed and finished with eased edged to precise tolerances for accurate studwork and framingManufactured from high quality imported Whitewood (Spruce)Regularised (consistent dimensions) by planing all round with 'eased' (rounded) corners for comfortable handlingIdeal for interior framing and carcassingKiln dried woodAlso available high or low pressure preservative treated (subject to minimum order)View more
38mm x 89mm x 4.8m CLS Profile Kiln Dried Studwork Timber,£17.18,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-89mm-x-4-8m-cls-profile-kiln-dried-studwork-timber/p/847886,https://dam-assets.apps.travisperkins.group/KDDbZ/GPID_1000261072_IMG_00.jpeg?width=300&height=300,Planed and finished with eased edged to precise tolerances for accurate studwork and framingManufactured from high quality imported Whitewood (Spruce)Regularised (consistent dimensions) by planing all round with 'eased' (rounded) corners for comfortable handlingIdeal for interior framing and carcassingKiln dried woodAlso available high or low pressure preservative treated (subject to minimum order)View more
38mm x 63mm x 4.8m Travis Perkins CLS Profile Kiln Dried Studwork and Framing...,£11.53,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-63mm-x-4-8m-travis-perkins-cls-profile-kiln-dried-studwork-and-framing-timber/p/847892,https://dam-assets.apps.travisperkins.group/YNOyW/GPID_1000261074_IMG_00.jpeg?width=300&height=300,Planed and finished with eased edged to precise tolerances for accurate studwork and framingManufactured from high quality imported Whitewood (Spruce)Regularised (consistent dimensions) by planing all round with 'eased' (rounded) corners for comfortable handlingIdeal for interior framing and carcassingKiln dried woodAlso available high or low pressure preservative treated (subject to minimum order)View more
38mm x 63mm x 3m Travis Perkins CLS Profile Kiln Dried Studwork and Framing T...,£7.19,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-63mm-x-3m-travis-perkins-cls-profile-kiln-dried-studwork-and-framing-timber/p/956011,https://dam-assets.apps.travisperkins.group/gapj5/GPID_1000190463_IMG_00.jpeg?width=300&height=300,Planed and finished with eased edged to precise tolerances for accurate studwork and framingManufactured from high quality imported Whitewood (Spruce)Regularised (consistent dimensions) by planing all round with 'eased' (rounded) corners for comfortable handlingIdeal for interior framing and carcassingKiln dried woodAlso available high or low pressure preservative treated (subject to minimum order)View more
38mm x 63mm x 2.4m Ecc CLS Profile Timber,£6.35,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-63mm-x-2-4m-ecc-cls-profile-timber/p/947874,https://dam-assets.apps.travisperkins.group/xp8grqq/GPID_1100871238_IMG_00.jpg?width=300&height=300,High quality treated sawn timber for general construction usesIdeal for studwork and framingKiln Dried / Regularised (consistent dimensions) / Machine Graded / CE - UKCA marked / Planed All Round (eased edge corners) / Certified TimberAll ECC construction timber is stress graded according to European standard for structural timber EN14081 to C16 strength class
38mm x 63mm x 2.4m Ecc CLS Profile Timber Treated,£5.36,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-63mm-x-2-4m-ecc-cls-profile-timber-treated/p/947354,https://dam-assets.apps.travisperkins.group/v441dkd/GPID_1100871208_IMG_00.jpg?width=300&height=300,High quality treated sawn timber for general construction usesIdeal for studwork and framingKiln Dried / Regularised (consistent dimensions) / Machine Graded / CE - UKCA marked / Planed All Round (eased edge corners) / Certified TimberAll ECC construction timber is stress graded according to European standard for structural timber EN14081 to C16 strength class
38mm x 89mm x 2.4m Ecc CLS Profile Timber,£8.47,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-89mm-x-2-4m-ecc-cls-profile-timber/p/947000,https://dam-assets.apps.travisperkins.group/v441dy0/GPID_1100871206_IMG_00.jpg?width=300&height=300,High quality treated sawn timber for general construction usesIdeal for studwork and framingKiln Dried / Regularised (consistent dimensions) / Machine Graded / CE - UKCA marked / Planed All Round (eased edge corners) / Certified TimberAll ECC construction timber is stress graded according to European standard for structural timber EN14081 to C16 strength class
38mm x 89mm x 3m Ecc CLS Profile Timber,£10.58,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-89mm-x-3m-ecc-cls-profile-timber/p/947078,https://dam-assets.apps.travisperkins.group/orm6828/GPID_1100871207_IMG_00.jpg?width=300&height=300,High quality treated sawn timber for general construction usesIdeal for studwork and framingKiln Dried / Regularised (consistent dimensions) / Machine Graded / CE - UKCA marked / Planed All Round (eased edge corners) / Certified TimberAll ECC construction timber is stress graded according to European standard for structural timber EN14081 to C16 strength class
38mm x 89mm x 2.4m Ecc CLS Profile Timber Treated,£8.38,CLS Studwork Timber,https://www.travisperkins.co.uk/cls-studwork-timber/38mm-x-89mm-x-2-4m-ecc-cls-profile-timber-treated/p/947735,https://dam-assets.apps.travisperkins.group/v6weynd/GPID_1100871209_IMG_00.jpg?width=300&height=300,High quality treated sawn timber for general construction usesIdeal for studwork and framingKiln Dried / Regularised (consistent dimensions) / Machine Graded / CE - UKCA marked / Planed All Round (eased edge corners) / Certified TimberAll ECC construction timber is stress graded according to European standard for structural timber EN14081 to C16 strength class
